Datum;Uhrzeit;Bezeichnung;Intervall;H51_A9/M2_510Z;H51_A9/M2_510B;A51_M1_492Z;A51_M1_492B;H55_A110/M3_12XZ;H55_A110/M3_12XB;A55_M2_513Z;A55_M2_513B;H55_A110/M3UmlXZ;H55_A110/M3UmlXB;Anf_32Z;Anf_32B
23.10.2024;05:33;A135;1;0;0;0;0;0;0;2;18;0;0;0;0
23.10.2024;05:32;A135;1;0;0;1;8;0;0;1;20;0;0;0;0
23.10.2024;05:31;A135;1;0;0;2;14;0;0;1;12;0;0;0;0
23.10.2024;05:30;A135;1;0;0;0;0;0;0;1;21;0;0;0;0
23.10.2024;05:29;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:28;A135;1;0;0;2;40;0;0;1;17;0;0;0;0
23.10.2024;05:27;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:26;A135;1;0;0;1;17;0;0;0;0;0;0;0;0
23.10.2024;05:25;A135;1;0;0;0;0;0;0;2;35;0;0;0;0
23.10.2024;05:24;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
23.10.2024;05:23;A135;1;0;0;0;0;0;0;1;21;0;0;0;0
23.10.2024;05:22;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:21;A135;1;0;0;1;9;0;0;1;29;0;0;0;0
23.10.2024;05:20;A135;1;0;0;0;0;0;0;1;1;0;0;0;0
23.10.2024;05:19;A135;1;0;0;1;10;0;0;1;21;0;0;0;0
23.10.2024;05:18;A135;1;0;0;1;14;0;0;0;0;0;0;0;0
23.10.2024;05:17;A135;1;0;0;1;18;0;0;0;0;0;0;0;0
23.10.2024;05:16;A135;1;0;0;1;5;0;0;0;0;0;0;0;0
23.10.2024;05:15;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:14;A135;1;0;0;0;0;0;0;1;30;0;0;0;0
23.10.2024;05:13;A135;1;0;0;4;27;0;0;1;24;0;0;0;0
23.10.2024;05:12;A135;1;0;0;3;28;0;0;1;22;0;0;0;0
23.10.2024;05:11;A135;1;0;0;1;8;0;0;0;0;0;0;0;0
23.10.2024;05:10;A135;1;0;0;2;19;0;0;1;9;0;0;0;0
23.10.2024;05:09;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;05:08;A135;1;0;0;0;3;0;0;0;0;0;0;0;0
23.10.2024;05:07;A135;1;0;0;1;7;0;0;0;0;0;0;0;0
23.10.2024;05:06;A135;1;0;0;0;0;0;0;1;12;0;0;0;0
23.10.2024;05:05;A135;1;0;0;1;14;0;0;0;0;0;0;0;0
23.10.2024;05:04;A135;1;0;0;0;0;0;0;1;27;0;0;0;0
23.10.2024;05:03;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:02;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;05:01;A135;1;0;0;1;13;1;1;1;9;0;0;0;0
23.10.2024;05:00;A135;1;0;0;0;0;0;0;1;12;0;0;0;0
23.10.2024;04:59;A135;1;0;0;0;0;0;0;0;1;0;0;0;0
23.10.2024;04:58;A135;1;0;0;0;0;0;0;3;44;0;0;0;0
23.10.2024;04:57;A135;1;0;0;0;0;0;0;0;22;0;0;0;0
23.10.2024;04:56;A135;1;0;0;0;0;0;0;1;1;0;0;0;0
23.10.2024;04:55;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:54;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:53;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:52;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:51;A135;1;0;0;0;0;0;0;1;17;0;0;0;0
23.10.2024;04:50;A135;1;0;0;0;0;0;0;1;9;0;0;0;0
23.10.2024;04:49;A135;1;0;0;0;0;1;3;1;20;0;0;0;0
23.10.2024;04:48;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:47;A135;1;0;0;1;13;0;0;1;16;0;0;0;0
23.10.2024;04:46;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:45;A135;1;0;0;0;0;0;0;1;22;0;0;0;0
23.10.2024;04:44;A135;1;0;0;0;0;0;0;1;13;0;0;0;0
23.10.2024;04:43;A135;1;0;0;2;21;0;0;1;15;0;0;0;0
23.10.2024;04:42;A135;1;0;0;1;17;0;0;1;11;0;0;0;0
23.10.2024;04:41;A135;1;0;0;0;0;0;0;1;10;0;0;0;0
23.10.2024;04:40;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:39;A135;1;0;0;0;0;0;0;2;32;0;0;0;0
23.10.2024;04:38;A135;1;0;0;0;0;0;0;1;11;0;0;0;0
23.10.2024;04:37;A135;1;0;0;0;0;0;0;1;11;0;0;0;0
23.10.2024;04:36;A135;1;0;0;2;22;0;0;0;0;0;0;0;0
23.10.2024;04:35;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:34;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:33;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:32;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
23.10.2024;04:31;A135;1;0;0;2;18;0;0;0;0;0;0;0;0
23.10.2024;04:30;A135;1;0;0;1;14;0;0;0;0;0;0;0;0
23.10.2024;04:29;A135;1;0;0;0;0;0;0;0;7;0;0;0;0
23.10.2024;04:28;A135;1;0;0;0;0;0;0;1;10;0;0;0;0
23.10.2024;04:27;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:26;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:25;A135;1;0;0;0;0;0;0;2;14;0;0;0;0
23.10.2024;04:24;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:23;A135;1;0;0;1;21;0;0;0;13;0;0;0;0
23.10.2024;04:22;A135;1;0;0;0;0;0;0;1;10;0;0;0;0
23.10.2024;04:21;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:20;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:19;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:18;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:17;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:16;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:15;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:14;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:13;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:12;A135;1;0;0;0;18;0;0;0;0;0;0;0;0
23.10.2024;04:11;A135;1;0;0;2;11;0;0;0;0;0;0;0;0
23.10.2024;04:10;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;04:09;A135;1;0;0;0;0;1;2;2;4;0;0;0;0
23.10.2024;04:08;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
23.10.2024;04:07;A135;1;0;0;0;0;0;0;1;8;0;0;0;0
23.10.2024;04:06;A135;1;0;0;3;16;0;0;0;11;0;0;0;0
23.10.2024;04:05;A135;1;0;0;0;0;0;0;1;6;0;0;0;0
23.10.2024;04:04;A135;1;0;0;0;0;0;0;1;22;0;0;0;0
23.10.2024;04:03;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:02;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;04:01;A135;1;0;0;0;0;0;0;1;15;0;0;0;0
23.10.2024;04:00;A135;1;0;0;1;11;0;0;0;0;0;0;0;0
23.10.2024;03:59;A135;1;0;0;0;0;0;0;2;20;0;0;0;0
23.10.2024;03:58;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:57;A135;1;0;0;0;0;1;3;1;10;0;0;0;0
23.10.2024;03:56;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:55;A135;1;0;0;0;0;0;0;1;17;0;0;0;0
23.10.2024;03:54;A135;1;0;0;0;0;0;0;1;11;0;0;0;0
23.10.2024;03:53;A135;1;0;0;0;0;0;0;1;11;0;0;0;0
23.10.2024;03:52;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:51;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:50;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:49;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:48;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:47;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:46;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:45;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:44;A135;1;0;0;0;0;0;0;1;9;0;0;0;0
23.10.2024;03:43;A135;1;0;0;0;0;1;2;1;9;0;0;0;0
23.10.2024;03:42;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:41;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:40;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:39;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:38;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:37;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:36;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:35;A135;1;0;0;1;10;2;5;1;34;0;0;0;0
23.10.2024;03:34;A135;1;0;0;0;0;0;0;1;22;0;0;0;0
23.10.2024;03:33;A135;1;0;0;1;10;0;0;1;0;0;0;0;0
23.10.2024;03:32;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:31;A135;1;0;0;2;13;0;0;0;0;0;0;0;0
23.10.2024;03:30;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:29;A135;1;0;0;0;0;1;2;1;13;0;0;0;0
23.10.2024;03:28;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:27;A135;1;0;0;0;0;0;0;1;12;0;0;0;0
23.10.2024;03:26;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:25;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:24;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:23;A135;1;0;0;1;8;0;0;0;0;0;0;0;0
23.10.2024;03:22;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:21;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:20;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:19;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:18;A135;1;0;0;0;0;0;0;1;16;0;0;0;0
23.10.2024;03:17;A135;1;0;0;1;12;0;0;0;0;0;0;0;0
23.10.2024;03:16;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:15;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:14;A135;1;0;0;1;8;0;0;0;0;0;0;0;0
23.10.2024;03:13;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:12;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:11;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:10;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:09;A135;1;0;0;0;0;0;0;2;15;0;0;0;0
23.10.2024;03:08;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
23.10.2024;03:07;A135;1;0;0;0;0;0;0;1;12;0;0;0;0
23.10.2024;03:06;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:05;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:04;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:03;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;03:02;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:01;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;03:00;A135;1;0;0;0;0;1;0;0;0;0;0;0;0
23.10.2024;02:59;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:58;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:57;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:56;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:55;A135;1;0;0;0;0;0;0;0;3;0;0;0;0
23.10.2024;02:54;A135;1;0;0;0;0;0;0;1;8;0;0;0;0
23.10.2024;02:53;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:52;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:51;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:50;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:49;A135;1;0;0;0;0;0;0;1;17;0;0;0;0
23.10.2024;02:48;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:47;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:46;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:45;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:44;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:43;A135;1;0;0;1;9;0;0;0;0;0;0;0;0
23.10.2024;02:42;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:41;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:40;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:39;A135;1;0;0;0;0;0;0;0;8;0;0;0;0
23.10.2024;02:38;A135;1;0;0;0;0;0;0;1;4;0;0;0;0
23.10.2024;02:37;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:36;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:35;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:34;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:33;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:32;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:31;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:30;A135;1;0;0;0;0;0;0;1;9;0;0;0;0
23.10.2024;02:29;A135;1;0;0;0;0;0;0;1;16;0;0;0;0
23.10.2024;02:28;A135;1;0;0;0;0;2;5;1;19;0;0;0;0
23.10.2024;02:27;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:26;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:25;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:24;A135;1;0;0;1;12;1;2;1;24;0;0;0;0
23.10.2024;02:23;A135;1;0;0;1;8;0;0;0;0;0;0;0;0
23.10.2024;02:22;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:21;A135;1;0;0;0;0;0;0;1;9;0;0;0;0
23.10.2024;02:20;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:19;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:18;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:17;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:16;A135;1;0;0;0;0;0;0;1;10;0;0;0;0
23.10.2024;02:15;A135;1;0;0;1;14;0;0;0;0;0;0;0;0
23.10.2024;02:14;A135;1;0;0;1;8;0;0;0;0;0;0;0;0
23.10.2024;02:13;A135;1;0;0;1;12;0;0;0;0;0;0;0;0
23.10.2024;02:12;A135;1;1;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:11;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:10;A135;1;0;0;1;13;0;0;0;0;0;0;0;0
23.10.2024;02:09;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:08;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:07;A135;1;0;0;0;0;0;0;1;12;0;0;0;0
23.10.2024;02:06;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:05;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:04;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:03;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
23.10.2024;02:02;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:01;A135;1;0;0;0;0;0;0;0;0;0;0;0;0
23.10.2024;02:00;A135;1;0;0;0;0;0;0;1;14;0;0;0;0
