Datum;Uhrzeit;Bezeichnung;Intervall;TF32_AFZ;TF32_AFB;TBS32_AFZ;TBS32_AFB;TB32a_AFZ;TB32a_AFB;TBs32a_AFZ;TBs32a_AFB
17.01.2025;17:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:38;A166;1;1;1;0;0;0;0;0;0
17.01.2025;17:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:23;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:05;A166;1;0;0;0;0;1;1;0;0
17.01.2025;17:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;17:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:58;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:55;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:52;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:46;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:44;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:14;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:07;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:05;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:02;A166;1;0;0;0;0;2;3;1;1
17.01.2025;16:01;A166;1;0;0;0;0;0;0;0;0
17.01.2025;16:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:57;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:51;A166;1;1;1;0;0;0;0;0;0
17.01.2025;15:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;15:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;14:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;13:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;13:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;13:03;A166;1;0;0;0;0;1;1;1;2
17.01.2025;12:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:26;A166;1;1;1;2;4;0;0;0;0
17.01.2025;12:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:13;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:10;A166;1;0;0;0;0;0;0;0;0
17.01.2025;12:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:50;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:49;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:46;A166;1;0;1;0;1;0;0;0;0
17.01.2025;11:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:37;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:31;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:30;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:28;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:27;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:25;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:22;A166;1;0;0;0;0;1;1;0;0
17.01.2025;11:21;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:18;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:08;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:02;A166;1;0;0;0;0;0;0;0;0
17.01.2025;11:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:22;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;10:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;09:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;09:32;A166;1;0;0;0;0;0;0;0;0
17.01.2025;09:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;09:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:40;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:17;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;08:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;07:44;A166;1;0;0;0;0;0;0;1;1
17.01.2025;07:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;07:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;07:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:38;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:36;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:19;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:12;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:09;A166;1;0;0;0;0;0;0;0;0
17.01.2025;06:03;A166;1;0;0;0;0;0;0;0;0
17.01.2025;05:51;A166;1;0;0;0;0;0;0;0;0
17.01.2025;05:42;A166;1;0;0;0;0;0;0;0;0
17.01.2025;05:11;A166;1;0;0;0;0;0;0;0;0
17.01.2025;05:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;05:00;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:56;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:41;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:35;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:34;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;04:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:59;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:48;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:47;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:45;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:43;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:15;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:06;A166;1;0;0;0;0;0;0;0;0
17.01.2025;03:04;A166;1;0;0;0;0;0;0;0;0
17.01.2025;02:39;A166;1;0;0;0;0;0;0;0;0
17.01.2025;02:29;A166;1;0;0;0;0;0;0;0;0
17.01.2025;02:24;A166;1;0;0;0;0;0;0;0;0
17.01.2025;02:20;A166;1;0;0;0;0;0;0;0;0
17.01.2025;02:16;A166;1;0;0;0;0;0;0;0;0
17.01.2025;01:54;A166;1;0;0;0;0;0;0;0;0
17.01.2025;01:53;A166;1;0;0;0;0;0;0;0;0
17.01.2025;01:33;A166;1;0;0;0;0;0;0;0;0
17.01.2025;01:26;A166;1;0;0;0;0;0;0;0;0
17.01.2025;01:18;A166;1;0;0;0;0;0;0;0;0
